0
0.0849
0.164
0.249
0.331
0.416
0.498
0.583
0.668
0.75
0.835
0.917
1
2
4
5
6
7
8
9
10
15
20
25
30
35
40
45
50
55
60
65
70
75
80
85
90
110
130
140
150
160
170
180
190
200
